,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Class
15,871.1707,1004.262,525.51697,619.1387,996.6126,763.4907,538.2629,555.21844,420.58002,451.17313,1662.2762,744.386,496.33508,566.15094,625.5882,534.41736,241.7372,288.26288,182.59451,182.14542,262.29208,273.83398,2387.967,398.04166,751.9124,570.39685,435.24023,0
16,921.66437,1026.455,912.7803,972.3175,761.6054,789.62463,759.5462,886.1293,893.5877,901.527,1727.2336,880.6137,894.1256,1056.8768,955.8046,939.3657,871.43756,912.11304,900.4849,711.5271,832.55804,1251.1565,1624.8987,899.77435,771.0254,769.07904,1018.26733,0
17,428.61093,296.3194,359.78494,498.4124,519.42163,469.35272,483.06412,499.765,464.15756,478.21823,1214.8451,438.71652,452.46118,906.3995,555.29034,478.51047,491.14868,461.45483,535.6172,545.83826,737.3723,780.5586,1752.7538,2225.489,964.51605,907.21924,922.1198,0
18,607.4142,329.62912,269.8922,584.5546,491.23907,525.0738,857.27966,561.45886,358.47278,698.2918,1834.2852,507.58435,672.72485,373.1619,380.85895,608.734,413.04996,317.63306,519.56714,395.58426,428.02737,809.76746,1992.9062,936.5453,906.3644,348.89343,339.083,0
19,12034.704,19129.564,17024.588,17268.172,5453.22,6902.904,983.7625,953.6754,1358.662,897.1633,963.31,1078.5775,570.20154,368.9959,410.65558,410.08014,500.85205,1082.4995,503.60916,484.49,353.0661,524.569,1441.2069,684.4651,400.92743,329.86557,303.5504,0
20,0.0,233817.0,518.53186,797.1804,799.9912,1898.7617,1508.6078,3817.1208,1645.2798,2352.068,8654.108,11358.424,16467.99,13567.186,23356.615,32779.297,31727.963,43688.51,13331.156,9357.631,14044.467,1833.807,3964.2612,1755.1462,1237.4923,1361.3367,1259.3645,0
21,241.01642,227.27347,187.46292,297.0286,293.03885,299.84973,574.0059,270.589,350.43542,775.3396,1009.4701,286.9387,901.80475,438.50842,352.30762,797.14594,340.16968,392.36035,713.87555,303.3284,271.141,362.38464,806.60126,134.53297,219.86562,203.21083,149.57457,0
22,186.04208,60.402878,50.789772,152.91687,208.67027,181.90523,128.39812,150.505,99.67553,93.92968,1506.2869,74.6167,58.63373,113.28279,111.54327,40.07114,62.678417,196.50964,104.02387,42.341312,119.368805,90.802925,1200.4486,73.42651,94.78636,73.000786,73.07423,0
23,10925.479,7104.979,1216.0365,1047.9918,2278.7957,23767.031,10083.626,4342.2314,3895.0366,2975.0923,4729.1104,11799.966,3263.7146,3933.2483,1957.648,4242.6206,2893.607,1018.5543,2778.3398,2942.69,2964.085,3098.5188,5749.5723,15953.962,3611.0579,2076.3193,1985.5945,0
24,1625.62,1163.6553,993.8911,628.56726,687.2466,3346.573,799.8327,392.2811,606.4906,483.23453,2031.7916,1587.8823,663.793,453.2031,786.95276,256.71805,307.27448,3187.3296,697.5382,277.09088,318.87357,373.03174,2736.9868,1432.1967,1196.9053,1141.9803,1231.1926,0
25,381.10175,292.83685,683.6253,471.5091,514.8941,671.83984,523.1693,664.5206,726.5178,679.99475,2145.852,663.86426,1271.089,463.10687,700.29767,418.55106,518.7278,573.59143,557.7968,494.8357,687.18,558.62897,2220.068,727.0193,591.6352,1161.0234,541.522,0
26,1788.7642,2234.551,1695.4446,2103.8113,2756.484,2504.2532,3049.7,3346.319,5300.3384,5869.3296,3914.7092,1970.1058,1959.2179,2960.059,2839.324,2324.354,2415.3025,3284.3477,2350.661,2540.6755,2451.7297,4808.6655,3732.4712,2689.8972,4634.353,3494.7969,2492.1333,0
27,448.9807,89.58303,88.350334,429.44922,379.2641,249.97484,540.08984,146.03136,270.53424,482.6571,1584.3036,159.48206,540.9771,439.83453,255.75204,534.836,189.99187,246.29723,632.5992,236.36453,221.20564,624.3158,1593.6001,275.94888,789.0974,369.6645,277.14096,0
28,384.64478,649.8768,2786.909,2200.9749,2870.0083,730.3688,597.47974,9155.353,1119.7316,2369.0962,1417.3403,734.0384,2520.933,1938.4243,2023.2671,2892.3662,2842.6702,3101.5388,1994.8806,2437.7969,665.2139,584.63086,3996.6362,1145.3253,1175.558,630.3169,619.74335,0
29,416.21326,281.01355,702.1198,595.0835,1174.1642,434.84933,345.23718,1094.4221,612.2257,656.5626,1779.0493,353.76596,941.42993,510.75372,561.6672,373.75528,412.987,396.0143,429.73694,1027.0112,291.9542,319.24008,1967.377,642.03357,913.76953,234.50233,258.6282,0
30,465.31784,515.32556,1935.5935,585.9365,423.85812,450.75275,578.36884,577.0816,1885.61,635.82605,1935.4271,650.18964,619.022,521.4211,1677.2643,627.7878,1175.7758,1779.732,425.36328,467.67398,1454.6002,601.5609,3000.749,723.29626,769.71533,580.3408,1474.9313,0
31,1549.0232,999.89166,964.8567,1094.4198,1011.7092,850.2688,976.0593,783.1887,794.7142,942.1833,2756.2175,773.9244,982.14453,1229.3988,1152.0233,1041.1201,791.7471,747.0271,698.9075,594.27673,635.5969,698.63293,1717.986,707.8441,723.8533,819.3765,1247.1953,0
32,342.5942,437.75214,447.17145,538.4082,615.4228,620.8623,1220.3208,675.0132,869.01843,689.07513,1795.9669,627.53186,724.37964,1131.4601,1333.3452,1313.718,914.3394,1153.2684,1196.3693,1092.9617,1054.1288,1680.812,2532.401,2186.0767,1448.8298,1338.9232,1341.824,0
33,2361.6108,1176.1481,1266.6057,2388.8672,929.8242,1105.8121,2797.7817,1159.6704,1040.5503,3242.0513,2448.9966,1306.993,3817.2305,863.88245,1021.2027,4014.8413,1434.3594,2201.874,4450.223,982.0707,1017.6416,4267.511,2386.03,1437.0243,4841.1616,2216.9644,2063.9702,0
34,1650.8466,1198.9856,1228.2064,1084.4314,1217.8411,4081.1926,1302.0542,961.1265,875.0702,1105.1616,2331.6157,4229.2324,1249.9883,1046.789,1037.5725,1137.8365,1707.3429,4367.915,2117.0574,1248.9207,1184.8055,1099.0813,2474.7612,6920.6484,1727.4197,1145.0098,1173.2832,0
35,450.8109,465.33328,215.81796,124.55766,220.76224,646.9219,399.38342,300.9203,288.45508,277.4746,1135.5984,144.02606,111.19864,146.81601,36.88875,53.191906,323.19324,149.53876,178.13422,131.54388,690.3558,394.76453,1250.4526,91.9691,56.90347,99.28904,45.39926,0
36,800.89514,899.4768,394.3092,284.05634,616.52625,1972.7911,1118.8469,1667.9067,2422.4238,659.14154,2060.549,3772.756,784.333,623.9596,615.7027,8179.851,3544.4202,4569.446,3938.1372,4427.526,4103.8164,4201.153,5733.4043,413.22574,499.41818,6132.6455,385.5875,0
37,403.65475,390.3549,280.99097,515.1762,483.24997,426.0073,540.623,561.47754,439.7936,417.23264,1834.8319,355.28763,458.397,666.06024,561.9633,702.6791,427.3801,587.0774,568.5553,364.37225,339.9028,580.22296,2238.9849,367.31076,466.1058,298.33777,398.69736,0
38,651.7166,900.1604,548.7178,907.09436,2341.2783,2624.0913,2446.5679,717.7042,728.0429,2250.0605,3266.1077,806.92303,845.6971,3544.406,709.80884,690.771,4378.6274,963.8341,928.68335,3805.231,4238.8057,4138.3247,2365.5527,892.8331,4526.691,849.23535,632.42175,0
39,179.85712,171.76767,183.85487,273.68115,255.25458,287.23993,267.7492,331.15338,238.11865,224.72997,1401.9808,131.03867,122.98114,173.68423,212.95651,153.00647,131.58482,133.1837,162.17888,168.47731,146.40994,216.71855,1374.4175,164.21095,212.03307,128.55379,85.07906,0
40,385.3003,310.05362,291.7264,616.74774,431.245,481.2915,520.05347,552.0301,421.2639,436.3299,1853.1217,305.7649,278.1063,365.994,335.61218,280.76685,335.6154,320.1685,343.9282,343.86218,311.92224,283.0531,1749.1858,327.78192,318.8517,321.6833,396.83997,0
41,1551.6769,924.22217,915.77374,1093.0408,3271.2744,7062.1406,9164.239,11120.006,9123.848,19859.93,56751.918,10265.021,10995.506,8411.607,20421.8,12574.154,6034.466,6436.64,8976.504,14555.503,7801.012,6020.7954,1988.2815,2014.4734,4921.79,1421.9601,4545.639,0
42,1975.5061,3071.3862,3287.1816,2024.2695,2100.082,860.75757,880.22986,2133.9387,1277.864,1873.7076,9980.913,2559.923,1231.3787,1224.365,3199.6318,9435.397,6346.237,2870.9949,2366.0986,3230.0217,7511.407,1093.1854,2138.8164,1152.7926,1471.0238,853.77167,340.01425,0
43,772.3259,691.17523,603.5356,3325.7244,3440.0718,7255.4463,13803.637,22146.254,3968.3635,3036.8923,12844.176,17186.87,10840.908,20235.953,9130.161,10437.229,8623.334,16019.6875,5949.0503,7407.385,3039.7578,3115.6448,4288.3677,8198.641,2180.557,3398.5222,2972.9028,0
44,2360.7935,6106.5083,4272.0337,4349.5215,3072.0864,3212.7554,2751.2732,3003.1611,3362.248,2610.9058,3414.3696,3847.3228,3857.9043,2671.4011,2598.349,2939.2385,3051.993,3073.9348,2387.8662,2598.6384,3105.002,3488.6138,4179.0186,1866.5177,2286.1523,2543.5916,3145.8376,0
45,674.4471,541.2446,261.0606,654.3514,365.81342,2415.4255,787.6051,696.89124,944.72156,7266.386,1961.5852,882.0677,1589.3678,317.34836,188.14925,456.3207,230.3242,491.339,627.97705,580.0502,307.07562,751.0551,1744.3955,575.4161,1301.535,976.2817,114.02629,0
46,492.5509,440.81256,363.7768,673.5453,495.60864,595.30896,409.90424,586.93506,425.49597,346.53354,1382.1599,477.33835,592.9591,190.51543,215.90584,637.14966,321.28073,307.34143,202.40509,116.740906,463.12894,250.34225,1525.511,803.9429,1353.4202,528.7413,310.9513,0
47,6725.5283,3967.565,2955.3608,3952.434,2396.1387,2687.7786,10190.514,14532.828,28072.668,1727.1031,2239.697,1447.7722,2776.3862,2386.3074,58262.895,2664.1987,5011.7437,3474.6038,2808.8376,2182.1406,2537.3586,991.40533,2061.3262,1537.7458,942.2441,1101.0742,24664.705,0
48,818.5635,1143.4275,820.9192,805.09656,2333.7612,1245.844,2752.4197,1611.9438,3353.2004,1805.0806,2295.1672,1339.0464,1156.2739,3173.1519,1152.5486,1126.774,1426.8224,4041.9067,1058.6351,719.3849,944.54694,2502.6406,1816.112,942.19714,1038.3511,1085.7059,1069.904,0
49,917.4105,2804.4226,1428.6438,2267.5603,844.2975,965.6487,1517.0005,2128.5977,936.1438,1067.2491,2970.3618,1319.2827,984.1819,1077.2446,1465.9598,1611.7087,1116.1636,847.9497,1211.1917,1301.5302,779.74927,903.8958,2254.7659,1083.5706,952.09204,950.5999,1127.0186,0
50,5956.1147,2972.8777,1465.4856,1393.2014,978.333,754.85913,2812.9338,4315.8887,1066.3322,1166.4088,4314.7017,4738.655,2253.462,530.4909,638.8453,1275.0122,2671.7512,2152.2441,2516.715,773.4399,1478.1481,2120.5,3422.647,1365.368,3161.3577,2041.1149,2316.0479,0
51,331.9029,228.66257,208.1905,433.27448,446.30228,349.2799,243.46303,247.40921,325.3243,400.639,2311.1104,237.30865,211.02524,263.2617,167.0457,209.9661,482.72998,248.54642,169.59483,186.7796,79.73278,87.12414,2082.9722,150.64188,118.00255,139.91858,88.95946,0
52,90.21179,48.642403,20.993496,9.931972,16.08144,2.7588313,8.016488,28.777988,65.75632,3021.1519,3715.281,2454.435,1831.3828,1298.3212,3358.4946,1258.1227,2114.9263,1999.2738,2599.23,3495.361,1136.1493,1968.7767,3497.7927,1725.5848,7988.2095,1133.4298,1027.737,0
53,1350.2211,680.9488,538.1993,618.68695,2102.5115,1009.23016,926.1144,1172.4489,1187.2566,1166.432,3314.6323,930.8131,673.2825,1018.9418,630.87085,1206.0166,1437.4014,1017.25775,1068.1182,783.3547,1034.7344,889.3527,2909.8672,955.7858,540.76373,385.46094,348.22424,0
54,10407.56,279.51273,210.0292,9468.612,7220.834,12884.694,408.85205,435.01425,10823.379,7678.592,11916.374,91.52696,81.05841,10502.162,8008.2637,12378.629,134.9513,148.59833,13820.587,9346.547,13166.934,1123.5356,3186.1553,11249.832,9143.005,14069.117,151.71489,0
55,9364.126,3339.179,1997.8411,2079.9436,8677.596,6695.5566,9699.303,9461.878,6743.8364,2216.8484,2965.4607,3773.7734,6346.4023,3454.0457,3016.5168,2061.4963,2737.5266,5225.472,2238.7747,2684.4238,2115.3936,3426.2053,11627.237,1531.6123,2439.771,5080.6123,3625.266,0
56,3560.1428,7614.949,4598.9683,11212.983,5636.67,6284.0684,3850.6694,975.7925,1013.82404,4789.107,3382.5725,4025.3643,3868.9734,4088.54,1293.2797,1113.1794,5317.094,4335.5957,3429.3489,4457.684,5864.0576,8029.2686,4028.979,3959.0295,3347.35,5502.3003,3444.1692,0
57,1223.2263,561.5497,977.8405,677.4699,1448.1388,296.75766,258.86572,853.5519,372.10065,645.3917,2543.1458,834.9657,460.42407,806.6367,505.41156,1185.4635,479.8126,983.57806,493.1008,711.73944,20.693966,21.299444,2472.0503,569.4005,830.0071,441.60718,743.85815,0
58,1048.0458,1093.6136,803.20593,783.22034,985.90356,1255.47,1045.731,740.7017,1091.6823,1065.4154,2573.6245,1155.1891,1461.3855,1220.9662,1297.8479,1246.5118,3499.9531,983.4014,930.81915,1530.0753,790.9629,820.06586,1457.1664,1043.9098,775.69257,838.2971,710.5273,0
59,2377.0142,2048.0193,1882.9075,1878.4276,2039.6622,2229.6846,2318.451,2219.7915,3624.571,3029.6528,2595.7112,2701.1016,2556.828,1957.4321,2905.175,2687.427,3594.362,4656.068,3861.3079,3794.9438,3692.8738,3394.3372,5060.0244,5689.756,3549.9153,3753.9097,4259.9795,0
60,24480.248,4279.2285,3674.816,12878.474,28189.754,19497.57,20332.178,3998.3538,1994.028,2348.2156,2150.053,2132.945,14614.012,2209.308,1519.7848,1718.4514,1606.3126,1456.166,8963.053,1888.9287,1919.583,2613.2246,3201.412,23597.594,25987.36,45148.453,8925.263,0
61,18740.256,29600.559,13435.299,6341.859,4513.335,6417.7446,13520.075,2588.4282,3033.8665,2514.1704,3707.4753,2088.0261,1872.2817,1156.8611,3765.3022,4644.1133,2531.9656,3651.309,1255.8622,1469.0188,2250.0251,2228.645,6214.829,3563.171,3625.2588,1310.7823,1430.7477,0
62,773.42975,643.8221,721.9096,1628.3384,4408.6587,5928.2725,3428.5876,2816.852,4761.9717,4177.35,2438.2107,1545.4738,1648.5006,2635.1572,2718.63,2169.7441,1982.5808,2229.9873,6318.309,1497.0743,1665.6589,3391.1348,3993.0625,3073.8901,4273.358,3172.01,6189.1924,0
63,172.2261,84.50951,23.816301,0.0,0.0,0.0,0.0,0.0,65.84526,136.30803,1330.3772,121.30368,114.59619,93.036514,62.26709,40.70143,19.987883,13.08225,33.75611,21.703663,28.923899,22.57576,1121.3246,56.886658,62.79957,23.633282,31.575375,0
64,29271.863,3372.388,4462.518,10055.6045,6547.8584,6052.0757,9177.838,6584.913,6554.395,7188.166,9434.944,12812.974,13010.94,26415.48,2201.6956,2187.835,3343.2053,8222.557,3270.585,450.0384,396.86313,725.265,1292.9644,1103.5507,1353.2675,471.35605,627.54333,0
65,387.08417,9261.413,5943.345,3513.1553,2163.3596,2417.4133,1354.7336,1478.8293,1901.0862,2092.3875,5027.9385,7815.0117,14485.091,3367.4226,3986.7168,4686.26,5187.339,3955.132,4204.503,3854.9478,4493.9814,4393.497,5253.487,1979.9073,1636.6663,1576.3364,2059.0571,0
66,21052.305,22776.578,18239.082,13216.313,6934.483,6972.1626,14279.852,9157.85,7846.8696,3527.1016,2976.1846,2312.7546,2334.6536,4773.589,2793.014,2127.8032,2742.3323,3215.069,4826.6953,4246.7817,5802.416,9750.272,19943.38,8298.784,14597.051,20935.6,11942.525,0
67,1670.3555,1965.9802,1560.485,2133.3354,2442.1611,2190.2234,2073.2383,2640.0537,2523.7654,2238.4895,2528.8909,2586.1501,2888.1926,3420.0117,2364.5422,2444.6543,1450.6658,2525.0469,2253.961,2094.4653,1471.1666,1408.3423,2808.6118,2862.87,2953.2876,2744.705,1995.7217,0
68,426.6795,403.18985,367.78793,1231.9064,941.9839,1177.7858,550.6418,403.50165,378.9752,489.06882,1139.5797,291.62973,1170.503,285.81836,253.14284,203.27982,195.82675,200.08315,138.07744,165.07724,536.98914,629.85925,1144.8687,155.51152,144.59499,144.63759,188.00035,0
69,152.30676,162.62482,60.039764,390.63373,191.94923,213.57396,166.09364,211.6077,252.03287,449.12457,1597.4644,869.4413,462.83862,446.4104,347.63477,317.17474,856.7019,357.70032,303.99548,436.1618,165.07503,334.30872,1969.7012,116.96697,108.38906,460.00342,244.98346,0
70,19158.428,301.29877,322.97797,21938.848,16905.732,24631.428,16163.924,24533.24,323.71152,270.48163,25494.35,18932.434,28314.219,219.32307,218.5378,30395.219,18954.371,3115.3308,3104.8955,336.60413,328.7301,33497.246,27630.617,35533.81,24729.193,35108.11,332.43854,0
71,448.76328,385.03647,518.5905,178.86577,212.91335,254.6116,990.234,485.353,524.61554,297.77057,2273.9324,345.51956,273.54657,173.80327,626.42206,198.01392,1171.5055,480.70715,316.91333,524.8638,736.1122,295.1705,2527.8977,402.6997,413.2902,314.2331,768.95197,0
72,1808.8516,2517.6934,1816.2946,1566.2537,3226.1082,1995.5637,2081.9932,1530.495,1901.9457,1632.7822,4455.991,1252.2072,1541.5958,1189.398,1215.3485,2668.544,1048.6145,901.4061,1688.677,1054.6298,1139.4501,957.148,5112.884,968.9741,1971.0413,3905.879,2247.679,0
73,658.62915,51371.76,215.73282,226.60873,51494.062,7600.3867,10240.489,13064.916,274.83075,499.8666,2066.984,525.5252,9676.602,9497.051,6628.278,1873.558,1030.0492,905.5126,7755.9556,9501.555,6772.027,8002.5186,8175.764,15172.468,5084.5137,6830.525,148.49947,0
74,1028.3604,1937.2009,1156.9691,1133.2706,1468.9338,919.6284,1540.0198,2638.1482,1332.5314,1385.8263,4152.78,963.0361,815.9466,1585.6908,792.76056,1355.4037,1681.9811,996.8119,876.1587,1815.0438,902.269,891.0893,2177.2148,1220.0068,1576.9764,1233.7144,573.90625,0
75,1383.054,1458.15,2636.2422,2229.4404,3830.9263,2754.0815,1854.7855,1554.668,2410.387,2301.9478,4257.751,1989.4655,2055.0693,2672.8232,6256.848,1935.4498,2616.2883,3085.7654,2811.94,2662.233,3025.4133,4492.9985,6000.4595,5544.7603,4219.9795,7387.414,4270.7095,0
76,5181.9106,8434.733,13873.336,12245.311,12957.415,4110.7085,2359.7954,2951.9126,3209.012,4740.2173,5174.677,5347.4175,6916.7847,12641.129,1262.8313,1588.3499,7116.714,2568.9832,1945.3513,3652.1472,3822.7722,2874.6035,3818.1943,3229.1582,5155.378,2754.2415,1313.5082,0
77,484.10876,597.54034,510.40723,471.87982,1165.0702,401.72263,336.69327,488.8839,292.9026,394.94742,2392.2021,309.23245,259.56097,208.5089,496.86423,438.9452,584.99005,391.258,371.01868,215.55005,420.07437,381.27628,2090.7874,324.9638,366.44333,276.96063,373.8876,0
78,4413.4023,4199.6797,5374.088,4699.1245,3163.2227,2491.5488,1657.8384,2230.9846,2019.4188,3889.5398,4430.535,1574.8274,1194.915,1791.4312,1549.5583,1644.4379,2407.8242,1079.0549,1025.6494,1537.1727,1594.3856,1412.5742,3768.9514,658.86786,664.9152,3147.847,1070.4043,0
79,3515.3772,3167.927,3385.363,3152.7615,3045.3862,3037.417,2505.2068,5094.5557,3294.9858,2735.2266,4108.7725,4031.8206,2254.7942,2826.7776,7007.674,3958.3477,2390.5166,2850.1294,2415.9548,2354.6362,3906.949,1541.0916,1494.3253,1980.5107,2796.505,1642.0194,1820.7343,0
80,3323.542,27683.91,1726.0118,2845.7944,2018.5278,30037.469,2808.0754,1758.3148,2539.2844,3064.8186,2615.4177,4079.9238,3068.8008,1987.7432,3689.8223,4234.337,3643.3206,2265.8845,2831.8735,7265.3477,2892.747,3068.9648,3877.935,2674.7036,3325.267,2739.6038,5105.1885,0
81,16888.264,6156.6265,11864.862,33437.535,9008.135,37380.848,931.5022,680.3501,43331.945,15556.774,45508.203,24971.53,27771.455,1144.7461,413.34616,12833.006,953.0874,114.74205,98.45648,3312.3877,264.95233,1727.0203,2244.563,2286.3872,1370.6711,1325.5096,1050.7598,0
82,502.4859,402.87668,374.38562,778.0416,724.3283,475.02856,674.72076,558.9455,521.49243,653.80743,1740.9578,332.58774,457.55505,358.5737,323.0485,455.5356,233.05443,330.7011,509.12985,451.8958,768.84467,1120.9067,1731.3665,605.47437,1028.0762,686.1197,707.42535,0
83,4004.555,7045.5425,1943.2603,1599.5693,2832.4243,1260.657,926.0023,479.31042,481.83548,522.0994,4985.502,752.6627,580.5715,2601.9163,1319.7341,2363.0525,6995.3545,4879.428,7463.8438,2017.2621,1226.705,1279.2157,5148.3687,1924.3417,2562.377,1183.377,1061.744,0
84,403.38742,747.5365,1129.2909,1020.6976,641.2038,680.8475,1262.6787,572.61584,472.43314,666.3759,1975.5985,1015.18506,1075.7081,775.2996,709.7447,579.24536,1226.8484,749.9175,557.8606,355.6247,515.2644,861.9779,1951.1556,821.07166,862.4578,622.5367,908.8449,0
85,511.01663,230.6795,710.0395,921.2575,253.42543,190.2053,146.07693,100.40275,447.84113,249.28783,2364.711,542.87335,421.34818,191.19414,749.9078,127.538704,203.2886,775.3165,370.94623,984.4371,304.2009,569.7342,2845.9712,1666.7284,2334.7344,1121.424,655.06396,0
86,45090.285,20184.307,12139.091,25242.121,12187.425,8497.516,17890.102,8911.0,6636.8857,25252.25,6276.963,3619.23,5183.604,1227.4198,1026.0641,2446.264,1184.7427,1249.6733,2991.043,1203.9813,1267.3289,3420.404,2525.5376,1614.3184,3381.412,1636.2063,1415.9932,0
87,1985.8407,1928.1892,1588.1793,1751.6685,2663.9565,2532.5383,2888.1458,1615.2977,1170.0751,1495.6301,3284.5603,1512.2594,1649.508,2348.94,2481.9585,2237.5718,3433.4512,2366.9612,2460.6006,2441.367,4743.133,2771.8408,3640.381,4965.8203,3537.759,2416.4045,2886.9324,0
88,3066.5469,3238.5737,2752.1768,1091.7639,1159.7312,1869.8704,1728.6023,1610.7317,915.9273,881.1073,1449.2047,449.4052,415.7703,590.539,538.54504,432.7482,532.48566,496.47473,723.75476,543.95416,393.83524,440.70917,1096.1488,634.3689,568.96075,591.5392,9152.497,0
89,617.8715,266.07202,259.91125,432.74954,380.7567,347.71765,472.67407,267.5665,299.5085,469.79605,1322.1501,224.98991,345.13873,202.62259,232.82306,338.93582,342.91907,216.0377,195.9353,157.09009,210.63297,182.61159,1314.5718,175.22005,178.51764,211.04648,185.3217,0
90,736.50604,489.91086,459.89673,326.5667,290.35104,437.86432,527.306,507.07315,1528.3862,1277.5375,1613.0316,332.80496,386.4661,454.3526,423.2968,496.67596,1018.80896,1481.4032,2310.3674,1440.3251,1749.5444,568.13586,1335.0654,1989.0537,700.3544,606.52325,5136.398,0
91,650.7687,638.2615,772.9509,1077.1538,1187.9686,1084.6709,1468.3167,1552.2834,1439.1686,1336.9501,2833.5432,1868.6945,1833.1971,2643.6348,2829.965,3255.5342,2866.3926,3196.1558,3736.1138,5504.85,5514.9053,3347.2793,3807.4658,3633.3179,3040.5056,4191.347,3182.8901,0
92,3990.8865,1105.2283,1152.5195,4184.3276,1677.7086,1592.568,4318.042,1548.4515,1509.8093,4579.8223,2646.2935,1623.9055,5452.1714,1369.9493,1348.9124,5139.4536,1301.0203,1256.6852,5255.452,1416.3232,1168.7789,5649.7705,2668.7214,1323.2274,6621.097,1398.5973,1347.7654,0
